N	F0	m	d_ms	d0	v0	prob	collision	Int_dv1	Int_dv2	Int_dv3	Int_dv4	Int_dv5	Int_dv6	Int_dv7	Int_dd2	Int_dd3	Int_dd4	Int_dd5	Int_dd6	Int_dd7	duration	freq	ampl	attack	Fresponse
8	800	1000	1	9	54	0.01	0	57.980170	95.532159	46.059013	32.287219	8.085959	8.467479	6.908110	275.158376	380.452702	101.371026	202.533525	10.944812	29.604415	4.827729	2.909903	2.104053	1	-6026
8	800	1000	1	7	61	0.01	0	74.920809	115.167668	41.875772	24.587623	8.084825	6.957436	6.081689	274.876007	529.025675	120.908258	146.481487	9.726507	10.386418	4.157338	2.445613	1.018571	1	-7809
8	800	1000	1	8	56	0.01	0	54.345492	98.269672	43.149452	35.396458	11.111853	10.955376	9.771966	317.403605	422.936802	57.806172	208.772630	14.091569	15.165540	3.222260	2.591290	3.552644	1	-7196
8	800	1000	1	5	95	0.01	0	84.504713	142.857017	62.424187	31.087626	16.724569	14.744894	12.569834	413.499937	581.925654	228.388961	126.069505	33.095322	25.269687	2.977911	0.990524	3.813990	1	-8948
8	800	1000	1	6	88	0.01	0	81.019422	143.291669	112.261072	49.977322	18.867942	13.238104	11.034875	458.977201	233.414762	464.957279	279.686720	53.008944	27.101375	3.239009	1.483135	2.915830	1	-6285
8	800	1000	1	8	74	0.01	0	41.721652	72.581936	86.528866	79.721587	82.466848	90.215606	98.001295	224.981378	2161.134544	126.028102	246.494298	319.430651	296.417173	2.091882	1.439326	1.820322	1	-3226
8	800	1000	1	7	73	0.01	0	111.867460	139.973924	150.469727	149.297850	135.938799	121.469980	109.825749	3071.600242	242.795201	721.374747	1297.230042	1041.021716	771.558937	3.454347	1.366134	0.726875	1	-4902
8	800	1000	1	8	52	0.01	0	57.212840	84.332513	42.971983	23.411972	11.919989	11.955519	11.725280	173.833842	303.517388	153.968432	114.721230	8.529818	13.971123	1.575668	2.254711	3.940474	1	-7852
8	800	1000	1	6	83	0.01	0	31.396764	53.178299	33.647920	26.206690	21.799712	17.294778	13.526492	228.672046	152.149878	60.976622	43.023981	41.018983	34.334419	1.072912	0.261165	1.109348	1	-6578
8	800	1000	1	7	95	0.01	0	29.358584	45.779356	38.847123	28.759032	20.514815	16.728877	14.240508	110.399373	50.344291	78.044169	66.095297	32.640458	22.748976	0.619953	2.402335	1.460646	1	-3797
8	800	1000	1	6	63	0.01	0	73.553010	105.195776	42.965065	28.864831	10.908180	11.171915	10.808976	213.616418	463.821001	90.899699	169.721457	5.478652	12.337760	4.076736	2.339851	3.595355	1	-7990
8	800	1000	1	7	92	0.01	0	26.436517	30.945658	23.256855	15.916367	11.965417	11.478975	8.363435	105.179378	77.991892	77.911972	29.382309	18.160072	17.407950	1.119120	0.132746	3.730354	1	-6594
8	800	1000	1	9	83	0.01	0	89.529551	157.826724	70.305514	65.019302	10.449948	8.665826	8.144371	504.532515	670.141214	62.080387	440.203152	24.382130	12.269274	4.408716	2.858129	0.538865	1	-9090
8	800	1000	1	7	58	0.01	0	49.300901	78.851597	26.845234	18.162001	12.208277	11.974325	11.116283	210.296356	385.518529	69.691567	55.242240	10.416482	15.054431	2.270135	0.928748	4.310862	1	-5572
8	800	1000	1	6	76	0.01	0	79.787866	117.611970	44.239431	41.046702	12.921155	8.708526	6.593070	252.928650	526.101489	28.952561	224.592854	42.925923	24.222017	4.835505	0.399054	1.109622	1	-9129
8	800	1000	1	9	51	0.01	0	74.542916	114.372531	39.526124	44.251120	12.429359	12.514699	11.546569	249.578569	495.857229	58.554279	342.231325	5.856224	22.167495	4.573360	1.236299	4.870907	1	-9521
8	800	1000	1	8	80	0.01	0	98.433482	145.829934	53.507096	28.886316	12.137982	10.716413	9.815337	322.887877	673.845961	167.811695	152.141630	17.473954	20.030008	0.813160	2.098236	2.025636	1	-9307
8	800	1000	1	5	76	0.01	0	64.064932	115.517342	53.021646	42.841044	14.887149	13.813016	12.513102	371.562238	497.692081	72.869928	225.826824	24.744671	18.171812	2.553664	1.378347	4.627552	1	-7380
8	800	1000	1	7	77	0.01	0	83.207887	155.870728	139.245041	108.550179	78.133617	52.475840	31.800152	1337.521528	379.643946	402.278013	419.437651	280.104786	222.571437	1.826298	1.648372	2.459334	1	-4567
8	800	1000	1	9	77	0.01	0	82.225503	119.883790	45.992880	28.389508	12.870365	12.984512	10.652875	244.257735	525.086250	142.545809	136.937853	9.228684	31.631966	4.979064	1.272939	3.593158	1	-9245
8	800	1000	1	6	56	0.01	0	1.403981	2.510858	3.167562	7.861393	3.316623	2.484360	1.249476	16.630107	4.515910	7.699402	9.601647	2.351821	4.159722	4.799915	0.441359	4.460555	1	-3249
8	800	1000	1	9	77	0.01	0	68.282197	107.485516	66.313790	38.772951	13.790182	10.003354	7.355790	275.324493	300.220942	210.539131	189.133181	34.979347	32.436326	3.530613	1.486941	1.584658	1	-7109
8	800	1000	1	9	66	0.01	0	40.084506	32.378875	27.095683	20.219896	11.957966	12.660955	10.975160	78.726255	46.203808	55.337097	79.520777	9.625338	25.643397	1.358235	1.466497	3.920698	1	-9965
8	800	1000	1	6	54	0.01	0	33.450991	28.327825	16.042990	12.239492	7.411582	7.709801	7.002813	61.985388	108.713163	15.864069	45.729418	2.459029	11.523422	1.770220	0.381884	3.847774	1	-9346
8	800	1000	1	7	75	0.01	0	73.970117	111.990908	57.828896	33.574142	12.324184	13.099621	11.451514	258.593548	412.452820	170.552470	187.712951	11.529488	22.764409	2.533924	2.587484	3.869610	1	-8812
8	800	1000	1	8	81	0.01	0	22.372016	29.012193	24.682824	18.118489	13.732488	13.489147	12.922166	41.714167	39.453757	46.288462	46.536168	14.781038	12.386318	1.342982	2.616071	4.123539	1	-4124
8	800	1000	1	7	79	0.01	0	55.907491	82.690517	46.004871	24.434128	16.463242	13.878741	10.910817	188.356664	267.342040	167.042638	65.998596	22.638785	28.322617	0.385922	0.749705	3.326456	1	-5872
8	800	1000	1	9	71	0.01	0	39.084280	66.650917	30.987931	17.741240	9.230948	8.726311	6.732437	208.993200	286.563787	86.833535	64.926119	5.442744	18.318787	1.373489	0.374450	2.393963	1	-9872
8	800	1000	1	6	92	0.01	0	29.897143	39.452555	26.079556	17.915663	13.737790	12.176481	12.273211	147.098911	100.277560	79.545327	48.002765	19.975476	12.845089	2.274322	2.939817	3.533967	1	-3993
8	800	1000	1	7	90	0.01	0	36.464624	55.841360	40.292707	33.096810	23.666078	20.307873	12.748770	138.187268	113.667248	54.950939	78.150193	28.190390	60.201383	3.792758	0.838740	3.296381	1	-4435
8	800	1000	1	7	98	0.01	0	53.485987	84.816163	60.779478	43.164211	29.903299	21.719854	15.021859	218.661037	173.563955	130.098585	106.531776	74.150244	59.598689	1.807007	0.832633	4.053499	1	-8141
8	800	1000	1	6	65	0.01	0	32.565997	32.167422	21.673639	18.296071	12.808238	12.481371	11.669610	42.871038	100.615571	24.774360	49.541551	5.300713	12.803035	1.732087	0.550307	4.394360	1	-8844
8	800	1000	1	6	90	0.01	0	53.407470	77.597673	42.335716	51.259690	17.366531	11.766951	7.532991	143.249970	241.520346	77.524211	261.097891	42.591803	38.627511	4.919697	0.211780	2.947279	1	-7369
8	800	1000	1	8	87	0.01	0	120.177033	234.921599	177.004304	164.357411	151.758559	143.094132	136.554979	2694.551909	1017.604110	486.934074	1438.348095	1098.533018	787.122546	4.298505	2.690503	4.458083	1	-5138
8	800	1000	1	8	91	0.01	0	44.399919	65.725872	125.267069	100.431106	73.498413	33.433320	17.318454	147.298551	549.073159	179.380336	245.038205	316.577338	128.157681	4.465990	2.216300	1.383190	1	-4550
8	800	1000	1	5	74	0.01	0	67.318603	114.545992	64.927091	43.268698	13.986689	12.142690	10.072156	327.463364	366.647006	170.247495	238.366502	19.668547	22.030883	4.449989	1.736522	2.731666	1	-6825
8	800	1000	1	9	58	0.01	0	83.307378	115.900967	42.265481	75.638595	9.676895	9.095609	9.005784	219.813229	551.837534	281.138883	552.422126	12.464518	16.803521	4.620615	2.884680	2.789346	1	-8895
8	800	1000	1	6	55	0.01	0	92.919495	127.871065	128.363361	118.649922	101.650253	96.276504	69.432864	2800.242662	278.445942	716.406533	1277.619938	761.687204	611.335369	3.160500	2.623771	4.105274	1	-4245
8	800	1000	1	8	72	0.01	0	77.278976	126.269523	47.319160	23.793945	10.866748	8.996213	7.665414	346.544358	579.758557	159.940199	114.950375	19.896757	17.590233	0.524696	0.968575	1.549364	1	-7804
8	800	1000	1	9	52	0.01	0	77.959418	119.281076	46.891605	57.677426	10.388536	8.085186	6.800877	308.451098	539.435463	113.241660	423.899349	24.954634	15.561911	3.021278	1.100888	1.710868	1	-8659
8	800	1000	1	8	82	0.01	0	38.890348	61.540418	53.035557	44.149329	32.348223	22.322732	12.664822	156.812826	60.979588	66.692964	99.087759	77.526226	75.134430	1.748238	1.774047	0.509476	1	-3912
8	800	1000	1	6	56	0.01	0	46.453777	66.149164	54.390280	25.361445	14.420384	11.669263	10.323417	143.896179	86.863315	233.366278	99.833276	27.740480	22.245114	0.794766	2.548012	3.436735	1	-5131
8	800	1000	1	7	51	0.01	0	47.781229	85.267734	38.973110	49.950879	8.241052	9.127069	6.922055	438.460468	366.565179	127.428729	433.673739	11.577863	23.721119	3.851677	0.171865	1.710593	1	-9387
8	800	1000	1	7	90	0.01	0	31.997395	47.720801	34.983847	24.245287	17.982035	16.979788	16.948052	108.889834	90.433081	84.403959	62.795378	11.229443	9.844857	1.212433	2.360561	1.514344	1	-4537
8	800	1000	1	9	73	0.01	0	58.512946	114.961815	88.771746	72.625366	42.931563	28.358498	21.992154	918.998150	353.955918	229.598391	404.471633	208.119054	89.676054	2.986135	0.838209	3.271661	1	-4034
8	800	1000	1	7	54	0.01	0	59.488581	83.730223	57.213814	29.496098	16.747467	12.923516	12.230059	170.444626	209.838419	212.230416	122.876608	42.364589	12.600680	1.463063	2.150984	3.885815	1	-5766
8	800	1000	1	5	72	0.01	0	43.455613	72.385382	38.010998	18.395248	10.677060	8.612255	6.481190	300.109413	283.160332	132.685633	67.018220	25.438856	23.514502	1.011002	0.320640	2.560137	1	-9128
8	800	1000	1	5	60	0.01	0	7.488742	16.366537	12.376208	11.123991	5.595085	3.158947	2.116140	32.994961	13.716830	7.224040	30.638176	11.206731	6.778105	3.553493	0.116196	3.720054	1	-3649
8	800	1000	1	6	94	0.01	0	100.955716	186.623063	141.500935	67.086760	23.084263	12.610126	10.469870	654.220035	348.857480	579.867351	408.928998	108.259178	26.832938	4.704657	1.751390	1.119510	1	-7190
8	800	1000	1	8	50	0.01	0	45.737693	65.174743	50.068717	22.717944	11.435678	9.612095	9.902916	136.246297	113.414369	202.499260	97.725647	16.629230	5.998450	1.664345	2.125495	2.288903	1	-4036
8	800	1000	1	6	90	0.01	0	70.585019	125.173166	106.997292	95.317975	73.820728	49.913610	38.829770	805.085159	210.319149	233.135403	323.883898	291.045614	156.757802	4.428455	2.727497	3.362712	1	-3819
8	800	1000	1	5	92	0.01	0	44.252304	73.400904	55.269035	36.075013	22.042202	16.187232	12.812403	231.467159	156.013700	141.942111	131.777891	58.683247	35.160390	0.427943	0.235411	2.783715	1	-4701
8	800	1000	1	5	94	0.01	0	68.543102	106.041098	44.717496	29.454150	18.422134	14.609427	11.487604	262.018404	453.855723	108.864060	95.305860	32.012975	30.874943	0.708332	0.697223	3.595218	1	-8160
8	800	1000	1	7	61	0.01	0	23.751300	46.275496	25.016817	17.266335	8.573967	7.470741	6.667095	178.625757	179.390294	52.288671	67.839176	12.919285	12.773530	3.514911	0.337809	3.171957	1	-6409
8	800	1000	1	9	80	0.01	0	68.582363	107.888567	81.210754	43.000361	20.030075	12.568177	10.282754	268.541852	191.344120	303.248487	176.802086	60.521881	23.697461	0.627729	2.647844	0.631428	1	-8562
8	800	1000	1	6	72	0.01	0	45.079349	67.608898	50.153828	23.101186	15.822836	12.975695	9.954225	158.020821	126.632149	204.144956	60.036787	23.929594	27.810445	1.920508	0.526676	2.024262	1	-5360
8	800	1000	1	9	77	0.01	0	66.621536	126.641111	61.598331	44.111162	14.027919	12.900724	12.584137	441.291416	486.952716	134.752455	261.686050	19.618318	8.792488	2.698718	1.586065	3.907651	1	-7047
8	800	1000	1	7	85	0.01	0	86.221695	154.491900	114.528424	64.867962	21.358419	12.218621	9.096551	510.534761	306.959337	402.682534	377.962115	89.678165	35.119832	3.685687	1.517386	0.935759	1	-6512
8	800	1000	1	9	91	0.01	0	146.036939	188.938425	198.098475	191.438076	161.462892	148.665883	115.110001	4209.610092	361.485384	979.596665	2180.216078	1225.604949	934.471769	3.194894	2.628285	4.161443	1	-6522
8	800	1000	1	9	80	0.01	0	96.712661	176.243549	117.424173	75.012915	20.845854	13.042115	11.877196	633.589491	464.828948	370.414858	535.433681	91.885307	20.207196	2.881906	2.932472	3.382351	1	-6380
8	800	1000	1	5	75	0.01	0	73.135814	124.725667	58.498095	61.508572	19.140667	9.787153	6.142627	380.993010	503.147416	50.628552	328.347250	92.344077	35.506166	4.438624	0.388079	0.566332	1	-7533
8	800	1000	1	7	60	0.01	0	65.177623	104.607502	39.033075	19.885219	8.431084	7.848040	6.134961	277.144595	474.708565	141.500633	101.974669	7.790153	18.810169	2.457808	0.900958	1.627232	1	-7426
8	800	1000	1	5	70	0.01	0	33.999872	54.085380	36.477627	24.224938	14.184588	10.363832	8.494250	148.334068	142.328663	87.879252	82.236236	34.113306	16.447011	2.700662	0.309488	2.228202	1	-4538
8	800	1000	1	5	76	0.01	0	53.537878	83.508703	70.745055	37.851963	16.311355	12.416948	10.691559	214.315019	102.627494	252.515559	167.333859	34.284757	21.436313	2.748366	1.155318	3.374935	1	-5409
8	800	1000	1	6	81	0.01	0	49.264209	80.659602	38.175492	28.339391	16.409102	14.906460	13.524410	218.137188	302.842549	81.228425	113.578600	20.987405	13.281149	3.823414	0.614914	4.128346	1	-8542
8	800	1000	1	8	54	0.01	0	51.909092	88.473847	39.599337	42.478126	12.619711	12.499035	11.494209	296.084660	402.425719	45.358152	280.321229	8.680397	17.141111	3.775860	1.023978	4.906613	1	-6810
8	800	1000	1	5	62	0.01	0	10.287554	18.142846	14.350286	12.373025	6.635392	3.596151	2.321401	49.076643	19.438625	10.881297	41.024872	18.339736	9.300932	3.271459	0.161953	2.354823	1	-3316
8	800	1000	1	5	68	0.01	0	80.842451	113.075222	37.743605	44.010622	12.315642	13.991972	11.376475	208.349370	560.259859	66.267859	271.281057	16.951442	17.633028	4.965307	2.393219	4.015183	1	-9505
8	800	1000	1	7	96	0.01	0	39.031022	60.415268	45.954438	39.592713	31.363221	24.520080	13.391812	145.912404	100.081027	50.349157	69.634085	53.581783	92.367496	2.299145	0.753157	2.510422	1	-4739
8	800	1000	1	9	68	0.01	0	54.229743	95.338640	108.662359	111.342345	104.348437	101.733587	92.350435	532.047945	2345.040797	164.676551	549.447081	518.789233	543.108123	4.062529	2.535267	1.448424	1	-3569
8	800	1000	1	5	62	0.01	0	34.542227	52.874878	30.672557	32.334588	12.306866	8.699379	6.380318	120.248822	168.407187	25.088046	158.947112	27.907475	20.957432	3.045653	0.231782	2.104328	1	-4893
8	800	1000	1	7	63	0.01	0	38.864374	59.917240	40.221399	30.834592	12.299837	9.014065	6.655461	140.124156	137.803476	105.998047	124.836166	26.576105	20.486609	3.946037	1.399499	1.221549	1	-5959
8	800	1000	1	7	76	0.01	0	82.980420	138.007695	64.270140	48.725957	11.880954	11.104712	8.934768	407.249370	567.055331	106.636864	314.726823	13.708148	20.140419	3.655779	2.913355	2.712165	1	-8310
8	800	1000	1	8	62	0.01	0	79.040732	112.108340	48.874198	44.752148	10.378281	9.741423	8.627072	226.455907	468.709176	45.546856	278.873112	9.481843	19.212081	4.547041	2.808567	2.907315	1	-8277
8	800	1000	1	5	75	0.01	0	68.050132	110.843254	48.011437	21.955386	13.921426	12.181632	10.678969	303.254173	456.036335	199.196970	73.353653	21.867284	20.235368	0.793121	0.939280	3.543855	1	-8755
8	800	1000	1	5	65	0.01	0	101.671308	182.818462	57.246616	61.583100	12.712401	11.952408	10.289980	646.435993	950.372475	76.118262	542.592394	19.157398	27.813275	3.555287	0.926890	4.272546	1	-8796
8	800	1000	1	8	72	0.01	0	90.239042	137.238702	38.719323	66.556843	10.976981	9.829393	8.528431	326.139193	735.226304	226.125284	461.057518	13.478188	20.666308	4.843730	0.655361	3.395535	1	-9946
8	800	1000	1	7	92	0.01	0	69.884466	107.192571	79.162384	47.970920	17.018972	14.952138	12.447391	258.159425	213.338220	242.227258	241.860320	18.744934	26.615859	3.002734	1.231254	3.627354	1	-7562
8	800	1000	1	9	57	0.01	0	16.111082	21.624140	17.576162	12.385423	10.741336	10.843481	10.720760	32.207064	33.962232	45.760958	23.816860	8.788285	4.903842	2.067507	2.255153	3.496750	1	-3286
8	800	1000	1	8	75	0.01	0	57.333030	114.486975	48.549836	66.203548	20.928707	13.079885	5.784287	472.532512	514.372493	171.203088	396.647566	75.521626	85.939041	3.667592	0.120356	1.914121	1	-7087
8	800	1000	1	5	63	0.01	0	72.991091	109.163512	37.862102	21.307893	9.041282	9.177931	7.135060	242.261691	513.851740	123.073417	109.140000	6.522459	17.691393	4.176629	2.278961	1.975784	1	-7860
8	800	1000	1	8	62	0.01	0	90.146151	142.326582	55.600537	74.518430	8.778774	8.065174	7.541435	364.926331	639.605036	183.801021	577.167849	7.132498	13.305797	4.653963	1.826353	1.728446	1	-9760
8	800	1000	1	5	66	0.01	0	79.564580	113.399130	44.721023	34.458620	10.112218	10.818254	8.836513	222.703955	501.138038	75.368062	212.037834	13.919302	26.021834	4.905042	2.198865	2.884381	1	-8387
8	800	1000	1	5	62	0.01	0	37.083480	67.311757	46.079562	33.384612	16.509706	10.343671	7.717272	228.880164	156.942741	102.697418	153.660542	56.744333	27.189718	4.379107	0.292230	1.386074	1	-3888
8	800	1000	1	6	65	0.01	0	53.754831	102.027636	127.663899	134.425640	119.988500	100.943050	90.383061	485.210459	1787.729968	221.296894	643.532943	622.609074	421.271280	4.659645	0.255324	0.959655	1	-3153
8	800	1000	1	6	55	0.01	0	58.027956	85.396840	33.729410	46.136460	13.094363	11.436592	10.060857	177.492409	386.088593	118.564862	288.440525	17.618923	14.746923	2.811173	0.971761	2.968429	1	-7823
8	800	1000	1	5	99	0.01	0	100.286160	178.801054	119.449466	60.660296	20.057653	17.520727	15.085603	590.513986	449.761091	448.101972	364.579059	28.128517	35.686562	4.304187	2.302414	4.029878	1	-7800
8	800	1000	1	8	63	0.01	0	72.864352	114.223793	35.440247	30.446030	12.576749	13.490790	11.977922	269.544598	557.540161	49.516235	172.297398	8.066457	21.654966	4.345759	1.708554	4.567812	1	-8576
8	800	1000	1	5	81	0.01	0	46.194442	69.754189	54.189727	38.090928	30.180092	20.345064	15.080465	159.718292	111.738721	124.536333	73.595874	80.390532	42.319862	0.399979	2.241700	2.511521	1	-5995
8	800	1000	1	7	61	0.01	0	35.767667	26.064055	19.959738	22.398209	14.571504	14.321716	13.544825	111.419474	61.576837	41.986810	78.139611	10.495342	8.834139	2.118650	0.865645	4.750465	1	-8796
8	800	1000	1	6	77	0.01	0	35.657619	67.137972	45.407274	25.297368	17.698409	16.727287	16.124230	218.541085	155.398495	173.891340	76.453444	15.713811	12.424600	0.884490	2.025220	4.595553	1	-5357
8	800	1000	1	9	88	0.01	0	53.127781	89.459507	53.240017	31.007097	19.985224	15.155807	15.137956	367.553749	268.299903	178.861470	101.910341	50.683947	15.249239	1.123457	2.624567	0.656148	1	-9557
8	800	1000	1	5	73	0.01	0	80.762793	129.750688	52.178907	39.729915	10.726202	8.570929	6.914617	343.133610	573.697481	86.407769	235.920402	24.930237	15.918462	3.646358	1.561638	1.303812	1	-8456
8	800	1000	1	5	81	0.01	0	17.933320	24.078682	14.389742	14.537478	11.864600	12.946502	12.407338	37.631325	84.313447	58.697589	34.304807	16.708546	14.537014	1.153066	2.356401	4.186438	1	-3304
8	800	1000	1	6	64	0.01	0	54.088675	87.457494	36.872713	22.250700	13.661293	13.487485	12.251140	238.448020	376.842325	117.833234	83.184172	6.864013	17.559746	3.544072	0.923350	4.923368	1	-7092
8	800	1000	1	5	88	0.01	0	12.541151	25.109803	19.601480	12.858037	7.318730	5.088471	3.703809	60.043937	24.706834	26.938378	36.080936	12.746101	10.326575	1.928584	0.115400	4.485824	1	-5019
8	800	1000	1	5	58	0.01	0	72.708947	111.104771	49.168986	32.625174	9.360377	7.633933	5.474515	269.569836	457.814096	112.695753	194.134649	19.978821	23.317772	2.683016	2.714753	0.851711	1	-6726
8	800	1000	1	6	56	0.01	0	52.712518	79.064659	35.134723	38.225879	11.728907	7.017680	4.619731	179.725760	318.794319	31.504868	204.566159	49.120782	23.675071	4.641850	0.280636	0.945372	1	-6011
8	800	1000	1	8	90	0.01	0	42.416977	71.263643	39.566507	33.819474	15.271021	10.889324	9.179730	150.027961	196.805733	49.320671	150.198490	39.756206	22.207460	2.186392	0.287539	4.188910	1	-8937
8	800	1000	1	8	62	0.01	0	68.745222	119.409869	65.545959	47.443650	12.345238	11.819880	10.285035	373.777382	406.967043	169.802471	333.746223	11.118105	22.082935	2.329652	1.485260	3.949950	1	-5060
8	800	1000	1	7	79	0.01	0	78.638290	140.992448	141.127819	149.086676	152.848629	128.758411	116.766649	665.110001	1975.576682	306.030704	532.134108	989.174424	607.801682	3.493826	2.520399	3.826762	1	-3738
